state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
ms,2013,lower,HB 667,Campaign finance; require Statement of Intent and notice for failure to file reports for.,2013-01-24 00:37:27.122000,2013-03-01 01:37:40.509000,bill,Campaign Finance and Election Issues
ms,2013,lower,HB 668,Mississippi Enhanced Early Childhood Education Pilot Program; create.,2013-01-24 00:37:27.128000,2013-02-06 01:06:46.843000,bill,Commerce|Education
ms,2013,lower,HB 669,School District Home Rule Authority Task Force; create to study means to provide greater autonomy to local school districts.,2013-01-24 00:37:27.133000,2013-02-06 01:06:46.925000,bill,Commerce|Education
ms,2013,lower,HB 67,Immigration; revise E-Verify.,2013-01-12 00:13:48.474000,2013-02-06 01:06:02.485000,bill,Judiciary
ms,2013,lower,HB 670,The Family Forward Act; enact.,2013-01-24 00:37:27.141000,2013-02-06 01:06:46.996000,bill,Health|Judiciary
ms,2013,lower,HB 671,Uniform traffic ticket; require issuing officer to provide written explanation of reckless or careless driving on.,2013-01-24 00:37:27.149000,2013-02-06 01:06:47.060000,bill,Transportation|Judiciary
ms,2013,lower,HB 672,Dyslexia Education Scholarship Program; increase maximum number of students eligible to 20.,2013-01-24 00:37:27.154000,2013-02-27 01:36:53.195000,bill,Commerce|Education
ms,2013,lower,HB 673,Human Trafficking; revise law.,2013-01-24 00:37:27.159000,2013-02-21 01:34:12.901000,bill,Judiciary
ms,2013,lower,HB 674,"Motor vehicles; prohibit certain solicitations, statements and restrictions in connection with repair of under policy.",2013-01-24 00:37:27.165000,2013-02-06 01:06:47.205000,bill,Insurance
ms,2013,lower,HB 675,Adoption; authorize judge or guardian ad litem to determine if home study is necessary.,2013-01-24 00:37:27.179000,2013-02-06 01:06:47.255000,bill,Judiciary
ms,2013,lower,HB 676,Municipal and county contractor testing; exempt contractor with certificate of responsibility from State Board of Contractors.,2013-01-24 00:37:27.186000,2013-02-06 01:06:47.308000,bill,Judiciary
ms,2013,lower,HB 677,"Stillborn children; require death certificate for, and require notice to parents that they may obtain birth certificate for.",2013-01-24 00:37:27.191000,2013-02-06 01:06:47.381000,bill,Health
ms,2013,lower,HB 678,Community Business Strategies Y-Biz Young Adult Entrepreneurship Pilot Program; establish for Jackson Public Schools.,2013-01-24 00:37:27.196000,2013-02-06 01:06:47.424000,bill,Commerce|Education
ms,2013,lower,HB 679,DNA  testing; require for all felony arrests.,2013-01-24 00:37:27.201000,2013-02-15 01:19:45.607000,bill,Commerce|Judiciary
ms,2013,lower,HB 68,Health discount plans; delete repealer on requirements for.,2013-01-12 00:13:48.480000,2013-02-21 01:33:08.650000,bill,Insurance
ms,2013,lower,HB 680,Child support; noncustodial parent must pay 1/2 of reasonable cost of child care expenses as required for custodial parent to be employed.,2013-01-24 00:37:27.206000,2013-02-06 01:06:47.497000,bill,Judiciary
ms,2013,lower,HB 681,Mississippi Motor Vehicle Safety Inspection Law; repeal.,2013-01-24 00:37:27.211000,2013-02-06 01:06:47.544000,bill,Transportation
ms,2013,lower,HB 682,District attorneys; additional legal assistants for the 21st Circuit Court District.,2013-01-24 00:37:27.216000,2013-02-06 01:06:47.616000,bill,Commerce|Judiciary
ms,2013,lower,HB 683,Railroads; require notice to state when selling part or all of Class 1 rail line.,2013-01-24 00:37:27.221000,2013-02-06 01:06:50.193000,bill,
ms,2013,lower,HB 684,Depicting child engaging in sexual conduct; revise.,2013-01-24 00:37:27.259000,2013-02-16 01:12:21.309000,bill,Judiciary
ms,2013,lower,HB 685,Indecent assault; create crime of unlawful touching.,2013-01-24 00:37:27.265000,2013-02-07 01:06:56.701000,bill,Judiciary
ms,2013,lower,HB 686,Computer fraud; clarify definition of computer network.,2013-01-24 00:37:27.269000,2013-02-16 01:12:21.652000,bill,Judiciary
ms,2013,lower,HB 687,MS Residential Mortgage Foreclosure Mediation Program; create.,2013-01-24 00:37:27.276000,2013-02-06 01:06:50.460000,bill,Business and Consumers|Judiciary
ms,2013,lower,HB 688,Financial institutions; prohibit accounts with foreign institutions that facilitate terrorist activities.,2013-01-24 00:37:27.290000,2013-02-06 01:06:50.500000,bill,Business and Consumers
ms,2013,lower,HB 689,Civil Rights Division; establish in the Office of Attorney General.,2013-01-24 00:37:27.295000,2013-02-06 01:06:50.606000,bill,Commerce|Judiciary
ms,2013,lower,HB 69,Medical radiation technologists; extend repealers on registration statutes.,2013-01-12 00:13:48.494000,2013-02-13 01:16:03.933000,bill,Health
ms,2013,lower,HB 690,Workers' compensation; require emergency hearing upon request of either party.,2013-01-24 00:37:27.300000,2013-02-06 01:06:50.700000,bill,Insurance|Judiciary
ms,2013,lower,HB 691,Motor vehicle liability insurance policy; require to include medical payment coverage.,2013-01-24 00:37:27.304000,2013-02-06 01:06:50.753000,bill,Insurance|Judiciary
ms,2013,lower,HB 692,Uninsured motorist coverage; provide that coverage is mandatory in every automobile liability insurance policy.,2013-01-24 00:37:27.309000,2013-02-06 01:06:50.813000,bill,Insurance|Judiciary
ms,2013,lower,HB 693,Uninsured motorist coverage; policyholder must reject knowingly in writing in order to decline coverage.,2013-01-24 00:37:27.313000,2013-02-06 01:06:50.863000,bill,Insurance|Judiciary
ms,2013,lower,HB 694,Workers' compensation; prohibit discharge of employee filing claim in good faith.,2013-01-24 00:37:27.319000,2013-02-06 01:06:50.955000,bill,Insurance|Judiciary
ms,2013,lower,HB 695,Income tax; exclude active duty military compensation received by a resident while stationed out of state.,2013-01-24 00:37:27.324000,2013-02-28 01:39:17.545000,bill,State Agencies
ms,2013,lower,HB 696,County attorney; change office to  nonpartisan.,2013-01-24 00:37:27.329000,2013-02-06 01:06:51.150000,bill,Campaign Finance and Election Issues
ms,2013,lower,HB 697,Visitation rights; amend Grandparents' Rights Law to include great-grandparents.,2013-01-24 00:37:27.335000,2013-02-06 01:06:51.212000,bill,Judiciary
ms,2013,lower,HB 698,Mississippi Highway 42; require MDOT to reconstruct a portion in Forrest and Perry Counties to four lanes.,2013-01-24 00:37:27.341000,2013-02-06 01:06:51.263000,bill,Commerce|Transportation
ms,2013,lower,HB 699,Traffic signal lights; direct MDOT to install and operate at highway intersection in George County.,2013-01-24 00:37:27.347000,2013-02-15 01:19:47.089000,bill,Commerce|Transportation
ms,2013,lower,HB 7,Check cashers; reduce maximum rate of interest that may be charged for cashing checks.,2013-01-12 00:13:47.535000,2013-02-06 01:05:57.827000,bill,Business and Consumers
ms,2013,lower,HB 70,Surplus lines insurance; delete repealer on exemption from premium tax on property risk written by DFA on behalf of state.,2013-01-12 00:13:48.499000,2013-02-21 01:33:09.110000,bill,Insurance
ms,2013,lower,HB 700,Legal holiday; last Monday of April celebrated as Confederate Memorial Day and Civil Rights Memorial Day.,2013-01-24 00:37:27.352000,2013-02-06 01:06:51.389000,bill,Judiciary
ms,2013,lower,HB 701,Weapons permit; revise law to allow constitutional carry.,2013-01-24 00:37:27.365000,2013-02-06 01:06:51.443000,bill,Judiciary
ms,2013,lower,HB 702,"MS Highway 63; designate segment of in Greene County as ""Senator George Cecil McLeod, Jr., Memorial Highway.""",2013-01-24 00:37:27.372000,2013-02-27 01:36:55.924000,bill,Transportation
ms,2013,lower,HB 703,Highways; direct MDOT to construct overpasses/underpasses at locations along U.S. Highway 98 in George County.,2013-01-24 00:37:27.394000,2013-02-06 01:06:51.594000,bill,Commerce|Transportation
ms,2013,lower,HB 704,School district consolidation; require in certain counties.,2013-01-24 00:37:27.409000,2013-02-06 01:06:51.643000,bill,Education
ms,2013,lower,HB 705,"School superintendents; require all to be appointed after January 1, 2013.",2013-01-24 00:37:27.414000,2013-02-06 01:06:51.723000,bill,Education
ms,2013,lower,HB 706,"Supplemental Legislative Retirement Plan; new members of Legislature after January 1, 2012, shall not be members of.",2013-01-24 00:37:27.420000,2013-02-06 01:06:51.777000,bill,Commerce
ms,2013,lower,HB 707,"Wireless communication devices; prohibit writing, sending or reading a written communication while operating a moving motor vehicle.",2013-01-24 00:37:27.424000,2013-02-06 01:06:51.905000,bill,Transportation|Judiciary
ms,2013,lower,HB 708,"Hand-held mobile telephones; prohibit writing, sending or reading a text message while operating a moving motor vehicle.",2013-01-24 00:37:27.429000,2013-02-06 01:06:51.978000,bill,Transportation|Judiciary
ms,2013,lower,HB 709,Domestic violence law; revise.,2013-01-24 00:37:27.434000,2013-02-20 01:25:55.006000,bill,Judiciary
ms,2013,lower,HB 71,"Industrial life insurers; increase maximum life insurance policy from $5,000.00 to $20,000.00.",2013-01-12 00:13:48.504000,2013-02-06 01:06:03.158000,bill,Insurance
ms,2013,lower,HB 710,Crime Victims' Compensation Act; revisions to grounds for denying compensation.,2013-01-24 00:37:27.439000,2013-02-16 01:12:23.593000,bill,Judiciary
ms,2013,lower,HB 711,Mississippi judicial system; prohibit from using international or Sharia law.,2013-01-24 00:37:27.443000,2013-02-06 01:06:52.151000,bill,Judiciary
ms,2013,lower,HB 712,Circuit clerk fees; revise certain fees.,2013-01-24 00:37:27.449000,2013-02-15 01:19:48.042000,bill,State Agencies
ms,2013,lower,HB 713,Mississippi Above Ground Storage Tank Act of 2013; enact.,2013-01-24 00:37:27.454000,2013-02-16 01:12:23.973000,bill,Environmental|Commerce
ms,2013,lower,HB 714,Forfeiture of bond; revise.,2013-01-24 00:37:27.491000,2013-02-20 01:25:55.639000,bill,Judiciary
ms,2013,lower,HB 715,Cottage food operations; exempt certain from health department regulations.,2013-01-24 00:37:27.501000,2013-02-06 01:06:52.392000,bill,Health
ms,2013,lower,HB 716,School district consolidation; require in certain county.,2013-01-24 00:37:27.508000,2013-02-21 01:34:16.654000,bill,Education
ms,2013,lower,HB 717,Circuit court; provide additional judge for 12th Circuit Court District.,2013-01-24 00:37:27.512000,2013-02-06 01:06:52.537000,bill,Commerce|Judiciary
ms,2013,lower,HB 718,Interagency Farm to School Council; establish.,2013-01-24 00:37:27.517000,2013-02-26 01:36:15.769000,bill,Agriculture and Food
ms,2013,lower,HB 719,MS Individual On-Site Wastewater Disposal System Law; extend repealer on and revise various provisions of.,2013-01-24 00:37:27.522000,2013-02-28 01:39:20.386000,bill,Health
ms,2013,lower,HB 72,Distinctive license tag; revise distribution of fees collected from tags issued to supporters of the Tupelo Elvis Presley Fan Club.,2013-01-12 00:13:48.519000,2013-02-06 01:06:03.235000,bill,State Agencies
ms,2013,lower,HB 720,Child support; change reference to Uniform Support Act.,2013-01-24 00:37:27.527000,2013-03-01 01:37:46.444000,bill,Health|Judiciary
ms,2013,lower,HB 721,"""MS Student Religious Liberties Act of 2013;"" enact.",2013-01-24 00:37:27.531000,2013-02-07 01:06:59.032000,bill,Education
ms,2013,lower,HB 722,Mississippi Health Care Industry Zone Act; revise requirements for certification of health care industry zones under.,2013-01-24 00:37:27.536000,2013-02-23 01:34:03.588000,bill,"State Agencies|Budget, Spending, and Taxes"
ms,2013,lower,HB 723,Relocation payments; increase amount allowed as payment to persons displaced by governmental projects.,2013-01-24 00:37:27.541000,2013-02-06 01:06:53.205000,bill,Housing and Property|Commerce
ms,2013,lower,HB 724,Rural Fire Truck Acquisition Assistance Program; authorize an additional round for counties and municipalities.,2013-01-24 00:37:27.546000,2013-02-06 01:06:53.251000,bill,Commerce
ms,2013,lower,HB 725,Guardian of the person; revise provisions regarding notice to creditors.,2013-01-24 00:37:27.552000,2013-02-21 01:34:18.162000,bill,Judiciary
ms,2013,lower,HB 726,Ad valorem taxes; delete school board's authority to increase more than 2% without referendum approval.,2013-01-24 00:37:27.557000,2013-02-06 01:06:53.340000,bill,State Agencies
ms,2013,lower,HB 727,Ad Valorem taxes; delete school board's authority to increase without referendum approval.,2013-01-24 00:37:27.562000,2013-02-06 01:06:53.425000,bill,State Agencies
ms,2013,lower,HB 728,Tourism Project Sales Tax Incentive Fund; increase maximum period of time that MDA may make incentive payments from.,2013-01-24 00:37:27.567000,2013-02-08 01:08:00.409000,bill,Recreation|State Agencies
ms,2013,lower,HB 729,Income tax; authorize a credit for costs paid by a company in relocating national or regional headquarters to this state.,2013-01-24 00:37:27.574000,2013-02-28 01:39:21.365000,bill,State Agencies
ms,2013,lower,HB 73,"Insurance, graded benefits policies; require bold print and larger font size for certain provisions in.",2013-01-12 00:13:48.532000,2013-02-06 01:06:03.284000,bill,Insurance
ms,2013,lower,HB 730,Rural broadband initiative; create.,2013-01-24 00:37:27.579000,2013-02-06 01:06:53.570000,bill,Public Services|State Agencies
ms,2013,lower,HB 731,Compulsory-school-age child; increase to age 18 years.,2013-01-24 00:37:27.585000,2013-02-06 01:06:53.623000,bill,Education
ms,2013,lower,HB 732,Bail bondsmen; revise qualification bonding requirements.,2013-01-24 00:37:27.589000,2013-02-06 01:06:53.676000,bill,Insurance|Judiciary
ms,2013,lower,HB 733,Constables; require to file compensation reports to the State Auditor.,2013-01-24 00:37:27.596000,2013-02-28 01:39:21.763000,bill,Municipal and County Issues
ms,2013,lower,HB 734,Pesticides registration fee; increase to fund Law Enforcement Officers and Fire Fighters Death Benefit Fund.,2013-01-24 00:37:27.601000,2013-02-06 01:06:53.795000,bill,Agriculture and Food|State Agencies
ms,2013,lower,HB 735,MS Pawnshop Act; revise several provisions of.,2013-01-24 00:37:27.611000,2013-02-06 01:06:53.857000,bill,State Agencies|Business and Consumers
ms,2013,lower,HB 736,Mississippi Money Transmitters Act; revise certain provisions of.,2013-01-24 00:37:27.616000,2013-02-06 01:06:53.910000,bill,State Agencies|Business and Consumers
ms,2013,lower,HB 737,Sales tax; remove requirement that certain taxpayers pay June liability for the tax on or before June 25.,2013-01-24 00:37:27.620000,2013-02-07 01:06:59.892000,bill,State Agencies
ms,2013,lower,HB 738,Highways; designate certain memorial highway and scenic byway.,2013-01-24 00:37:27.626000,2013-02-27 01:36:59.467000,bill,Transportation
